0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
